Date,Day_of_Week,Journey_ID,Line,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-12-14,Sunday,VJ24,9,09:02:00,9,17
2025-12-14,Sunday,VJ25,9,09:22:00,9,6
2025-12-14,Sunday,VJ26,9,09:42:00,9,18
2025-12-14,Sunday,VJ27,9,10:12:00,10,2
2025-12-14,Sunday,VJ28,9,10:42:00,10,3
2025-12-14,Sunday,VJ29,9,11:12:00,11,3
2025-12-14,Sunday,VJ30,9,11:42:00,11,1
2025-12-14,Sunday,VJ31,9,12:12:00,12,2
2025-12-14,Sunday,VJ32,9,12:42:00,12,0
2025-12-14,Sunday,VJ33,9,13:12:00,13,0
2025-12-14,Sunday,VJ34,9,13:42:00,13,0
2025-12-14,Sunday,VJ35,9,14:12:00,14,2
2025-12-14,Sunday,VJ36,9,14:42:00,14,2
2025-12-14,Sunday,VJ37,9,15:12:00,15,3
2025-12-14,Sunday,VJ38,9,15:42:00,15,2
2025-12-14,Sunday,VJ39,9,16:12:00,16,21
2025-12-14,Sunday,VJ40,9,16:42:00,16,22
2025-12-14,Sunday,VJ41,9,17:12:00,17,14
2025-12-14,Sunday,VJ42,9H,17:42:00,17,15
2025-12-14,Sunday,VJ43,9H,18:12:00,18,12
2025-12-14,Sunday,VJ44,9H,18:42:00,18,14
2025-12-15,Monday,VJ1,9,07:20:00,7,8
2025-12-15,Monday,VJ2,9,07:50:00,7,21
2025-12-15,Monday,VJ3,9,08:30:00,8,22
2025-12-15,Monday,VJ4,9,09:10:00,9,5
2025-12-15,Monday,VJ5,9,09:40:00,9,8
2025-12-15,Monday,VJ6,9,10:10:00,10,0
2025-12-15,Monday,VJ7,9,10:40:00,10,3
2025-12-15,Monday,VJ8,9,11:10:00,11,3
2025-12-15,Monday,VJ9,9,11:40:00,11,0
2025-12-15,Monday,VJ10,9,12:10:00,12,2
2025-12-15,Monday,VJ11,9,13:10:00,13,1
2025-12-15,Monday,VJ12,9,13:40:00,13,1
2025-12-15,Monday,VJ13,9,14:10:00,14,1
2025-12-15,Monday,VJ14,9,14:40:00,14,0
2025-12-15,Monday,VJ15,9,15:10:00,15,3
2025-12-15,Monday,VJ16,9,15:40:00,15,2
2025-12-15,Monday,VJ17,9,16:10:00,16,7
2025-12-15,Monday,VJ18,9,16:40:00,16,41
2025-12-15,Monday,VJ19,9,17:10:00,17,20
2025-12-15,Monday,VJ20,9,17:40:00,17,15
2025-12-15,Monday,VJ21,9,18:10:00,18,17
2025-12-15,Monday,VJ22,9,07:52:00,7,21
2025-12-15,Monday,VJ23,9,08:22:00,8,19
2025-12-15,Monday,VJ24,9,09:02:00,9,17
2025-12-15,Monday,VJ25,9,09:22:00,9,9
2025-12-15,Monday,VJ26,9,09:42:00,9,21
2025-12-15,Monday,VJ27,9,10:12:00,10,1
2025-12-15,Monday,VJ28,9,10:42:00,10,0
2025-12-15,Monday,VJ29,9,11:12:00,11,0
2025-12-15,Monday,VJ30,9,11:42:00,11,3
2025-12-15,Monday,VJ31,9,12:12:00,12,2
2025-12-15,Monday,VJ32,9,12:42:00,12,0
2025-12-15,Monday,VJ33,9,13:12:00,13,3
2025-12-15,Monday,VJ34,9,13:42:00,13,2
2025-12-15,Monday,VJ35,9,14:12:00,14,3
2025-12-15,Monday,VJ36,9,14:42:00,14,1
2025-12-15,Monday,VJ37,9,15:12:00,15,1
2025-12-15,Monday,VJ38,9,15:42:00,15,2
2025-12-15,Monday,VJ39,9,16:12:00,16,20
2025-12-15,Monday,VJ40,9,16:42:00,16,12
2025-12-15,Monday,VJ41,9,17:12:00,17,12
2025-12-15,Monday,VJ42,9H,17:42:00,17,10
2025-12-15,Monday,VJ43,9H,18:12:00,18,5
2025-12-15,Monday,VJ44,9H,18:42:00,18,6
2025-12-16,Tuesday,VJ1,9,07:20:00,7,17
2025-12-16,Tuesday,VJ2,9,07:50:00,7,8
2025-12-16,Tuesday,VJ3,9,08:30:00,8,22
2025-12-16,Tuesday,VJ4,9,09:10:00,9,11
2025-12-16,Tuesday,VJ5,9,09:40:00,9,19
2025-12-16,Tuesday,VJ6,9,10:10:00,10,3
2025-12-16,Tuesday,VJ7,9,10:40:00,10,1
2025-12-16,Tuesday,VJ8,9,11:10:00,11,1
2025-12-16,Tuesday,VJ9,9,11:40:00,11,0
2025-12-16,Tuesday,VJ10,9,12:10:00,12,2
2025-12-16,Tuesday,VJ11,9,13:10:00,13,0
2025-12-16,Tuesday,VJ12,9,13:40:00,13,2
2025-12-16,Tuesday,VJ13,9,14:10:00,14,1
2025-12-16,Tuesday,VJ14,9,14:40:00,14,0
2025-12-16,Tuesday,VJ15,9,15:10:00,15,0
2025-12-16,Tuesday,VJ16,9,15:40:00,15,3
2025-12-16,Tuesday,VJ17,9,16:10:00,16,22
2025-12-16,Tuesday,VJ18,9,16:40:00,16,14
2025-12-16,Tuesday,VJ19,9,17:10:00,17,11
2025-12-16,Tuesday,VJ20,9,17:40:00,17,17
2025-12-16,Tuesday,VJ21,9,18:10:00,18,13
2025-12-16,Tuesday,VJ22,9,07:52:00,7,22
2025-12-16,Tuesday,VJ23,9,08:22:00,8,22
2025-12-16,Tuesday,VJ24,9,09:02:00,9,12
2025-12-16,Tuesday,VJ25,9,09:22:00,9,5
2025-12-16,Tuesday,VJ26,9,09:42:00,9,9
2025-12-16,Tuesday,VJ27,9,10:12:00,10,0
2025-12-16,Tuesday,VJ28,9,10:42:00,10,2
2025-12-16,Tuesday,VJ29,9,11:12:00,11,39
2025-12-16,Tuesday,VJ30,9,11:42:00,11,1
2025-12-16,Tuesday,VJ31,9,12:12:00,12,1
2025-12-16,Tuesday,VJ32,9,12:42:00,12,1
2025-12-16,Tuesday,VJ33,9,13:12:00,13,3
2025-12-16,Tuesday,VJ34,9,13:42:00,13,2
2025-12-16,Tuesday,VJ35,9,14:12:00,14,0
2025-12-16,Tuesday,VJ36,9,14:42:00,14,1
2025-12-16,Tuesday,VJ37,9,15:12:00,15,2
2025-12-16,Tuesday,VJ38,9,15:42:00,15,0
2025-12-16,Tuesday,VJ39,9,16:12:00,16,19
2025-12-16,Tuesday,VJ40,9,16:42:00,16,9
2025-12-16,Tuesday,VJ41,9,17:12:00,17,6
2025-12-16,Tuesday,VJ42,9H,17:42:00,17,10
2025-12-16,Tuesday,VJ43,9H,18:12:00,18,9
2025-12-16,Tuesday,VJ44,9H,18:42:00,18,6
2025-12-17,Wednesday,VJ1,9,07:20:00,7,17
2025-12-17,Wednesday,VJ2,9,07:50:00,7,12
2025-12-17,Wednesday,VJ3,9,08:30:00,8,11
2025-12-17,Wednesday,VJ4,9,09:10:00,9,8
2025-12-17,Wednesday,VJ5,9,09:40:00,9,13
2025-12-17,Wednesday,VJ6,9,10:10:00,10,0
2025-12-17,Wednesday,VJ7,9,10:40:00,10,0
2025-12-17,Wednesday,VJ8,9,11:10:00,11,2
2025-12-17,Wednesday,VJ9,9,11:40:00,11,2
2025-12-17,Wednesday,VJ10,9,12:10:00,12,1
2025-12-17,Wednesday,VJ11,9,13:10:00,13,2
2025-12-17,Wednesday,VJ12,9,13:40:00,13,2
2025-12-17,Wednesday,VJ13,9,14:10:00,14,0
2025-12-17,Wednesday,VJ14,9,14:40:00,14,2
2025-12-17,Wednesday,VJ15,9,15:10:00,15,0
2025-12-17,Wednesday,VJ16,9,15:40:00,15,1
2025-12-17,Wednesday,VJ17,9,16:10:00,16,17
2025-12-17,Wednesday,VJ18,9,16:40:00,16,11
2025-12-17,Wednesday,VJ19,9,17:10:00,17,19
2025-12-17,Wednesday,VJ20,9,17:40:00,17,12
2025-12-17,Wednesday,VJ21,9,18:10:00,18,11
2025-12-17,Wednesday,VJ22,9,07:52:00,7,8
2025-12-17,Wednesday,VJ23,9,08:22:00,8,47
2025-12-17,Wednesday,VJ24,9,09:02:00,9,46
2025-12-17,Wednesday,VJ25,9,09:22:00,9,17
2025-12-17,Wednesday,VJ26,9,09:42:00,9,12
2025-12-17,Wednesday,VJ27,9,10:12:00,10,0
2025-12-17,Wednesday,VJ28,9,10:42:00,10,0
2025-12-17,Wednesday,VJ29,9,11:12:00,11,1
2025-12-17,Wednesday,VJ30,9,11:42:00,11,2
2025-12-17,Wednesday,VJ31,9,12:12:00,12,2
2025-12-17,Wednesday,VJ32,9,12:42:00,12,46
2025-12-17,Wednesday,VJ33,9,13:12:00,13,2
2025-12-17,Wednesday,VJ34,9,13:42:00,13,3
2025-12-17,Wednesday,VJ35,9,14:12:00,14,1
2025-12-17,Wednesday,VJ36,9,14:42:00,14,2
2025-12-17,Wednesday,VJ37,9,15:12:00,15,1
2025-12-17,Wednesday,VJ38,9,15:42:00,15,1
2025-12-17,Wednesday,VJ39,9,16:12:00,16,21
2025-12-17,Wednesday,VJ40,9,16:42:00,16,12
2025-12-17,Wednesday,VJ41,9,17:12:00,17,6
2025-12-17,Wednesday,VJ42,9H,17:42:00,17,16
2025-12-17,Wednesday,VJ43,9H,18:12:00,18,52
2025-12-17,Wednesday,VJ44,9H,18:42:00,18,8
2025-12-18,Thursday,VJ1,9,07:20:00,7,8
2025-12-18,Thursday,VJ2,9,07:50:00,7,21
2025-12-18,Thursday,VJ3,9,08:30:00,8,10
2025-12-18,Thursday,VJ4,9,09:10:00,9,7
2025-12-18,Thursday,VJ5,9,09:40:00,9,15
2025-12-18,Thursday,VJ6,9,10:10:00,10,2
2025-12-18,Thursday,VJ7,9,10:40:00,10,2
2025-12-18,Thursday,VJ8,9,11:10:00,11,3
2025-12-18,Thursday,VJ9,9,11:40:00,11,0
2025-12-18,Thursday,VJ10,9,12:10:00,12,3
2025-12-18,Thursday,VJ11,9,13:10:00,13,3
2025-12-18,Thursday,VJ12,9,13:40:00,13,3
2025-12-18,Thursday,VJ13,9,14:10:00,14,3
2025-12-18,Thursday,VJ14,9,14:40:00,14,2
2025-12-18,Thursday,VJ15,9,15:10:00,15,1
2025-12-18,Thursday,VJ16,9,15:40:00,15,2
2025-12-18,Thursday,VJ17,9,16:10:00,16,12
2025-12-18,Thursday,VJ18,9,16:40:00,16,43
2025-12-18,Thursday,VJ19,9,17:10:00,17,6
2025-12-18,Thursday,VJ20,9,17:40:00,17,13
2025-12-18,Thursday,VJ21,9,18:10:00,18,11
2025-12-18,Thursday,VJ22,9,07:52:00,7,8
2025-12-18,Thursday,VJ23,9,08:22:00,8,52
2025-12-18,Thursday,VJ24,9,09:02:00,9,14
2025-12-18,Thursday,VJ25,9,09:22:00,9,9
2025-12-18,Thursday,VJ26,9,09:42:00,9,19
2025-12-18,Thursday,VJ27,9,10:12:00,10,1
2025-12-18,Thursday,VJ28,9,10:42:00,10,2
2025-12-18,Thursday,VJ29,9,11:12:00,11,1
2025-12-18,Thursday,VJ30,9,11:42:00,11,2
2025-12-18,Thursday,VJ31,9,12:12:00,12,1
2025-12-18,Thursday,VJ32,9,12:42:00,12,0
2025-12-18,Thursday,VJ33,9,13:12:00,13,0
2025-12-18,Thursday,VJ34,9,13:42:00,13,1
2025-12-18,Thursday,VJ35,9,14:12:00,14,3
2025-12-18,Thursday,VJ36,9,14:42:00,14,0
2025-12-18,Thursday,VJ37,9,15:12:00,15,1
2025-12-18,Thursday,VJ38,9,15:42:00,15,0
2025-12-18,Thursday,VJ39,9,16:12:00,16,8
2025-12-18,Thursday,VJ40,9,16:42:00,16,16
2025-12-18,Thursday,VJ41,9,17:12:00,17,11
2025-12-18,Thursday,VJ42,9H,17:42:00,17,11
2025-12-18,Thursday,VJ43,9H,18:12:00,18,7
2025-12-18,Thursday,VJ44,9H,18:42:00,18,15
2025-12-19,Friday,VJ1,9,07:20:00,7,14
2025-12-19,Friday,VJ2,9,07:50:00,7,9
2025-12-19,Friday,VJ3,9,08:30:00,8,7
2025-12-19,Friday,VJ4,9,09:10:00,9,19
2025-12-19,Friday,VJ5,9,09:40:00,9,7
2025-12-19,Friday,VJ6,9,10:10:00,10,29
2025-12-19,Friday,VJ7,9,10:40:00,10,2
2025-12-19,Friday,VJ8,9,11:10:00,11,1
2025-12-19,Friday,VJ9,9,11:40:00,11,3
2025-12-19,Friday,VJ10,9,12:10:00,12,2
2025-12-19,Friday,VJ11,9,13:10:00,13,3
2025-12-19,Friday,VJ12,9,13:40:00,13,0
2025-12-19,Friday,VJ13,9,14:10:00,14,0
2025-12-19,Friday,VJ14,9,14:40:00,14,3
2025-12-19,Friday,VJ15,9,15:10:00,15,0
2025-12-19,Friday,VJ16,9,15:40:00,15,2
2025-12-19,Friday,VJ17,9,16:10:00,16,9
2025-12-19,Friday,VJ18,9,16:40:00,16,11
2025-12-19,Friday,VJ19,9,17:10:00,17,7
2025-12-19,Friday,VJ20,9,17:40:00,17,11
2025-12-19,Friday,VJ21,9,18:10:00,18,35
2025-12-19,Friday,VJ22,9,07:52:00,7,8
2025-12-19,Friday,VJ23,9,08:22:00,8,9
2025-12-19,Friday,VJ24,9,09:02:00,9,34
2025-12-19,Friday,VJ25,9,09:22:00,9,7
2025-12-19,Friday,VJ26,9,09:42:00,9,15
2025-12-19,Friday,VJ27,9,10:12:00,10,0
2025-12-19,Friday,VJ28,9,10:42:00,10,2
2025-12-19,Friday,VJ29,9,11:12:00,11,3
2025-12-19,Friday,VJ30,9,11:42:00,11,2
2025-12-19,Friday,VJ31,9,12:12:00,12,1
2025-12-19,Friday,VJ32,9,12:42:00,12,3
2025-12-19,Friday,VJ33,9,13:12:00,13,22
2025-12-19,Friday,VJ34,9,13:42:00,13,1
2025-12-19,Friday,VJ35,9,14:12:00,14,3
2025-12-19,Friday,VJ36,9,14:42:00,14,0
2025-12-19,Friday,VJ37,9,15:12:00,15,1
2025-12-19,Friday,VJ38,9,15:42:00,15,1
2025-12-19,Friday,VJ39,9,16:12:00,16,16
2025-12-19,Friday,VJ40,9,16:42:00,16,11
2025-12-19,Friday,VJ41,9,17:12:00,17,14
2025-12-19,Friday,VJ42,9H,17:42:00,17,11
2025-12-19,Friday,VJ43,9H,18:12:00,18,11
2025-12-19,Friday,VJ44,9H,18:42:00,18,20
2025-12-20,Saturday,VJ1,9,07:20:00,7,12
2025-12-20,Saturday,VJ2,9,07:50:00,7,9
2025-12-20,Saturday,VJ3,9,08:30:00,8,19
2025-12-20,Saturday,VJ4,9,09:10:00,9,16
2025-12-20,Saturday,VJ5,9,09:40:00,9,7
2025-12-20,Saturday,VJ6,9,10:10:00,10,0
2025-12-20,Saturday,VJ7,9,10:40:00,10,3
2025-12-20,Saturday,VJ8,9,11:10:00,11,0
2025-12-20,Saturday,VJ9,9,11:40:00,11,1
2025-12-20,Saturday,VJ10,9,12:10:00,12,0
2025-12-20,Saturday,VJ11,9,13:10:00,13,3
2025-12-20,Saturday,VJ12,9,13:40:00,13,2
2025-12-20,Saturday,VJ13,9,14:10:00,14,0
2025-12-20,Saturday,VJ14,9,14:40:00,14,0
2025-12-20,Saturday,VJ15,9,15:10:00,15,46
2025-12-20,Saturday,VJ16,9,15:40:00,15,0
2025-12-20,Saturday,VJ17,9,16:10:00,16,16
2025-12-20,Saturday,VJ18,9,16:40:00,16,19
2025-12-20,Saturday,VJ19,9,17:10:00,17,17
2025-12-20,Saturday,VJ20,9,17:40:00,17,18
2025-12-20,Saturday,VJ21,9,18:10:00,18,16
2025-12-20,Saturday,VJ22,9,07:52:00,7,7
2025-12-20,Saturday,VJ23,9,08:22:00,8,13
2025-12-20,Saturday,VJ24,9,09:02:00,9,14
2025-12-20,Saturday,VJ25,9,09:22:00,9,8
2025-12-20,Saturday,VJ26,9,09:42:00,9,18
2025-12-20,Saturday,VJ27,9,10:12:00,10,1
2025-12-20,Saturday,VJ28,9,10:42:00,10,1
2025-12-20,Saturday,VJ29,9,11:12:00,11,2
2025-12-20,Saturday,VJ30,9,11:42:00,11,0
2025-12-20,Saturday,VJ31,9,12:12:00,12,2
2025-12-20,Saturday,VJ32,9,12:42:00,12,3
2025-12-20,Saturday,VJ33,9,13:12:00,13,37
2025-12-20,Saturday,VJ34,9,13:42:00,13,3
2025-12-20,Saturday,VJ35,9,14:12:00,14,3
2025-12-20,Saturday,VJ36,9,14:42:00,14,2
2025-12-20,Saturday,VJ37,9,15:12:00,15,1
2025-12-20,Saturday,VJ38,9,15:42:00,15,0
2025-12-20,Saturday,VJ39,9,16:12:00,16,13
2025-12-20,Saturday,VJ40,9,16:42:00,16,11
2025-12-20,Saturday,VJ41,9,17:12:00,17,14
2025-12-20,Saturday,VJ42,9H,17:42:00,17,10
2025-12-20,Saturday,VJ43,9H,18:12:00,18,9
2025-12-20,Saturday,VJ44,9H,18:42:00,18,8
2025-12-21,Sunday,VJ1,9,07:20:00,7,23
2025-12-21,Sunday,VJ2,9,07:50:00,7,18
2025-12-21,Sunday,VJ3,9,08:30:00,8,22
2025-12-21,Sunday,VJ4,9,09:10:00,9,9
2025-12-21,Sunday,VJ5,9,09:40:00,9,12
2025-12-21,Sunday,VJ6,9,10:10:00,10,3
2025-12-21,Sunday,VJ7,9,10:40:00,10,2
2025-12-21,Sunday,VJ8,9,11:10:00,11,1
2025-12-21,Sunday,VJ9,9,11:40:00,11,3
2025-12-21,Sunday,VJ10,9,12:10:00,12,1
2025-12-21,Sunday,VJ11,9,13:10:00,13,30
2025-12-21,Sunday,VJ12,9,13:40:00,13,2
2025-12-21,Sunday,VJ13,9,14:10:00,14,1
2025-12-21,Sunday,VJ14,9,14:40:00,14,1
2025-12-21,Sunday,VJ15,9,15:10:00,15,1
2025-12-21,Sunday,VJ16,9,15:40:00,15,20
2025-12-21,Sunday,VJ17,9,16:10:00,16,64
2025-12-21,Sunday,VJ18,9,16:40:00,16,11
2025-12-21,Sunday,VJ19,9,17:10:00,17,21
2025-12-21,Sunday,VJ20,9,17:40:00,17,19
2025-12-21,Sunday,VJ21,9,18:10:00,18,17
2025-12-21,Sunday,VJ22,9,07:52:00,7,14
2025-12-21,Sunday,VJ23,9,08:22:00,8,17
2025-12-21,Sunday,VJ24,9,09:02:00,9,12
2025-12-21,Sunday,VJ25,9,09:22:00,9,13
2025-12-21,Sunday,VJ26,9,09:42:00,9,18
2025-12-21,Sunday,VJ27,9,10:12:00,10,2
2025-12-21,Sunday,VJ28,9,10:42:00,10,2
2025-12-21,Sunday,VJ29,9,11:12:00,11,1
2025-12-21,Sunday,VJ30,9,11:42:00,11,23
2025-12-21,Sunday,VJ31,9,12:12:00,12,34
2025-12-21,Sunday,VJ32,9,12:42:00,12,3
2025-12-21,Sunday,VJ33,9,13:12:00,13,0
2025-12-21,Sunday,VJ34,9,13:42:00,13,2
2025-12-21,Sunday,VJ35,9,14:12:00,14,0
2025-12-21,Sunday,VJ36,9,14:42:00,14,1
2025-12-21,Sunday,VJ37,9,15:12:00,15,1
2025-12-21,Sunday,VJ38,9,15:42:00,15,1
2025-12-21,Sunday,VJ39,9,16:12:00,16,9
2025-12-21,Sunday,VJ40,9,16:42:00,16,11
2025-12-21,Sunday,VJ41,9,17:12:00,17,12
2025-12-21,Sunday,VJ42,9H,17:42:00,17,17
2025-12-21,Sunday,VJ43,9H,18:12:00,18,14
2025-12-21,Sunday,VJ44,9H,18:42:00,18,17
2025-12-22,Monday,VJ1,9,07:20:00,7,10
2025-12-22,Monday,VJ2,9,07:50:00,7,13
2025-12-22,Monday,VJ3,9,08:30:00,8,18
2025-12-22,Monday,VJ4,9,09:10:00,9,9
2025-12-22,Monday,VJ5,9,09:40:00,9,22
2025-12-22,Monday,VJ6,9,10:10:00,10,3
2025-12-22,Monday,VJ7,9,10:40:00,10,0
2025-12-22,Monday,VJ8,9,11:10:00,11,1
2025-12-22,Monday,VJ9,9,11:40:00,11,1
2025-12-22,Monday,VJ10,9,12:10:00,12,25
2025-12-22,Monday,VJ11,9,13:10:00,13,1
2025-12-22,Monday,VJ12,9,13:40:00,13,3
2025-12-22,Monday,VJ13,9,14:10:00,14,2
2025-12-22,Monday,VJ14,9,14:40:00,14,3
2025-12-22,Monday,VJ15,9,15:10:00,15,0
2025-12-22,Monday,VJ16,9,15:40:00,15,3
2025-12-22,Monday,VJ17,9,16:10:00,16,18
2025-12-22,Monday,VJ18,9,16:40:00,16,21
2025-12-22,Monday,VJ19,9,17:10:00,17,14
2025-12-22,Monday,VJ20,9,17:40:00,17,15
2025-12-22,Monday,VJ21,9,18:10:00,18,14
2025-12-22,Monday,VJ22,9,07:52:00,7,5
2025-12-22,Monday,VJ23,9,08:22:00,8,13
2025-12-22,Monday,VJ24,9,09:02:00,9,15
2025-12-22,Monday,VJ25,9,09:22:00,9,14
2025-12-22,Monday,VJ26,9,09:42:00,9,14
2025-12-22,Monday,VJ27,9,10:12:00,10,3
2025-12-22,Monday,VJ28,9,10:42:00,10,0
2025-12-22,Monday,VJ29,9,11:12:00,11,2
2025-12-22,Monday,VJ30,9,11:42:00,11,3
2025-12-22,Monday,VJ31,9,12:12:00,12,0
2025-12-22,Monday,VJ32,9,12:42:00,12,3
2025-12-22,Monday,VJ33,9,13:12:00,13,0
2025-12-22,Monday,VJ34,9,13:42:00,13,2
2025-12-22,Monday,VJ35,9,14:12:00,14,0
2025-12-22,Monday,VJ36,9,14:42:00,14,1
2025-12-22,Monday,VJ37,9,15:12:00,15,1
2025-12-22,Monday,VJ38,9,15:42:00,15,2
2025-12-22,Monday,VJ39,9,16:12:00,16,20
2025-12-22,Monday,VJ40,9,16:42:00,16,49
2025-12-22,Monday,VJ41,9,17:12:00,17,12
2025-12-22,Monday,VJ42,9H,17:42:00,17,20
2025-12-22,Monday,VJ43,9H,18:12:00,18,10
2025-12-22,Monday,VJ44,9H,18:42:00,18,19
2025-12-23,Tuesday,VJ1,9,07:20:00,7,13
2025-12-23,Tuesday,VJ2,9,07:50:00,7,7
2025-12-23,Tuesday,VJ3,9,08:30:00,8,51
2025-12-23,Tuesday,VJ4,9,09:10:00,9,13
2025-12-23,Tuesday,VJ5,9,09:40:00,9,9
2025-12-23,Tuesday,VJ6,9,10:10:00,10,1
2025-12-23,Tuesday,VJ7,9,10:40:00,10,3
2025-12-23,Tuesday,VJ8,9,11:10:00,11,0
2025-12-23,Tuesday,VJ9,9,11:40:00,11,2
2025-12-23,Tuesday,VJ10,9,12:10:00,12,0
2025-12-23,Tuesday,VJ11,9,13:10:00,13,1
2025-12-23,Tuesday,VJ12,9,13:40:00,13,0
2025-12-23,Tuesday,VJ13,9,14:10:00,14,3
2025-12-23,Tuesday,VJ14,9,14:40:00,14,2
2025-12-23,Tuesday,VJ15,9,15:10:00,15,0
2025-12-23,Tuesday,VJ16,9,15:40:00,15,42
2025-12-23,Tuesday,VJ17,9,16:10:00,16,18
2025-12-23,Tuesday,VJ18,9,16:40:00,16,16
2025-12-23,Tuesday,VJ19,9,17:10:00,17,13
2025-12-23,Tuesday,VJ20,9,17:40:00,17,15
2025-12-23,Tuesday,VJ21,9,18:10:00,18,14
2025-12-23,Tuesday,VJ22,9,07:52:00,7,21
2025-12-23,Tuesday,VJ23,9,08:22:00,8,7
2025-12-23,Tuesday,VJ24,9,09:02:00,9,18
2025-12-23,Tuesday,VJ25,9,09:22:00,9,30
2025-12-23,Tuesday,VJ26,9,09:42:00,9,11
2025-12-23,Tuesday,VJ27,9,10:12:00,10,3
2025-12-23,Tuesday,VJ28,9,10:42:00,10,2
2025-12-23,Tuesday,VJ29,9,11:12:00,11,2
2025-12-23,Tuesday,VJ30,9,11:42:00,11,2
2025-12-23,Tuesday,VJ31,9,12:12:00,12,3
2025-12-23,Tuesday,VJ32,9,12:42:00,12,1
2025-12-23,Tuesday,VJ33,9,13:12:00,13,2
2025-12-23,Tuesday,VJ34,9,13:42:00,13,3
2025-12-23,Tuesday,VJ35,9,14:12:00,14,1
2025-12-23,Tuesday,VJ36,9,14:42:00,14,0
2025-12-23,Tuesday,VJ37,9,15:12:00,15,3
2025-12-23,Tuesday,VJ38,9,15:42:00,15,1
2025-12-23,Tuesday,VJ39,9,16:12:00,16,8
2025-12-23,Tuesday,VJ40,9,16:42:00,16,12
2025-12-23,Tuesday,VJ41,9,17:12:00,17,18
2025-12-23,Tuesday,VJ42,9H,17:42:00,17,22
2025-12-23,Tuesday,VJ43,9H,18:12:00,18,20
2025-12-23,Tuesday,VJ44,9H,18:42:00,18,21
2025-12-24,Wednesday,VJ1,9,07:20:00,7,5
2025-12-24,Wednesday,VJ2,9,07:50:00,7,19
2025-12-24,Wednesday,VJ3,9,08:30:00,8,11
2025-12-24,Wednesday,VJ4,9,09:10:00,9,12
2025-12-24,Wednesday,VJ5,9,09:40:00,9,7
2025-12-24,Wednesday,VJ6,9,10:10:00,10,0
2025-12-24,Wednesday,VJ7,9,10:40:00,10,0
2025-12-24,Wednesday,VJ8,9,11:10:00,11,2
2025-12-24,Wednesday,VJ9,9,11:40:00,11,3
2025-12-24,Wednesday,VJ10,9,12:10:00,12,3
2025-12-24,Wednesday,VJ11,9,13:10:00,13,0
2025-12-24,Wednesday,VJ12,9,13:40:00,13,2
2025-12-24,Wednesday,VJ13,9,14:10:00,14,3
2025-12-24,Wednesday,VJ14,9,14:40:00,14,3
2025-12-24,Wednesday,VJ15,9,15:10:00,15,0
2025-12-24,Wednesday,VJ16,9,15:40:00,15,3
2025-12-24,Wednesday,VJ17,9,16:10:00,16,19
2025-12-24,Wednesday,VJ18,9,16:40:00,16,13
2025-12-24,Wednesday,VJ19,9,17:10:00,17,16
2025-12-24,Wednesday,VJ20,9,17:40:00,17,7
2025-12-24,Wednesday,VJ21,9,18:10:00,18,11
2025-12-24,Wednesday,VJ22,9,07:52:00,7,17
2025-12-24,Wednesday,VJ23,9,08:22:00,8,17
2025-12-24,Wednesday,VJ24,9,09:02:00,9,7
2025-12-24,Wednesday,VJ25,9,09:22:00,9,11
2025-12-24,Wednesday,VJ26,9,09:42:00,9,11
2025-12-24,Wednesday,VJ27,9,10:12:00,10,2
2025-12-24,Wednesday,VJ28,9,10:42:00,10,3
2025-12-24,Wednesday,VJ29,9,11:12:00,11,2
2025-12-24,Wednesday,VJ30,9,11:42:00,11,0
2025-12-24,Wednesday,VJ31,9,12:12:00,12,1
2025-12-24,Wednesday,VJ32,9,12:42:00,12,1
2025-12-24,Wednesday,VJ33,9,13:12:00,13,3
2025-12-24,Wednesday,VJ34,9,13:42:00,13,1
2025-12-24,Wednesday,VJ35,9,14:12:00,14,3
2025-12-24,Wednesday,VJ36,9,14:42:00,14,0
2025-12-24,Wednesday,VJ37,9,15:12:00,15,0
2025-12-24,Wednesday,VJ38,9,15:42:00,15,1
2025-12-24,Wednesday,VJ39,9,16:12:00,16,13
2025-12-24,Wednesday,VJ40,9,16:42:00,16,8
2025-12-24,Wednesday,VJ41,9,17:12:00,17,7
2025-12-24,Wednesday,VJ42,9H,17:42:00,17,46
2025-12-24,Wednesday,VJ43,9H,18:12:00,18,6
2025-12-24,Wednesday,VJ44,9H,18:42:00,18,8
2025-12-25,Thursday,VJ1,9,07:20:00,7,9
2025-12-25,Thursday,VJ2,9,07:50:00,7,21
2025-12-25,Thursday,VJ3,9,08:30:00,8,11
2025-12-25,Thursday,VJ4,9,09:10:00,9,37
2025-12-25,Thursday,VJ5,9,09:40:00,9,19
2025-12-25,Thursday,VJ6,9,10:10:00,10,1
2025-12-25,Thursday,VJ7,9,10:40:00,10,2
2025-12-25,Thursday,VJ8,9,11:10:00,11,1
2025-12-25,Thursday,VJ9,9,11:40:00,11,2
2025-12-25,Thursday,VJ10,9,12:10:00,12,3
2025-12-25,Thursday,VJ11,9,13:10:00,13,3
2025-12-25,Thursday,VJ12,9,13:40:00,13,3
2025-12-25,Thursday,VJ13,9,14:10:00,14,44
2025-12-25,Thursday,VJ14,9,14:40:00,14,2
2025-12-25,Thursday,VJ15,9,15:10:00,15,1
2025-12-25,Thursday,VJ16,9,15:40:00,15,3
2025-12-25,Thursday,VJ17,9,16:10:00,16,7
